time,static_pressure,total_pressure
165.567,76540.0,76546.48313411123
165.756,76546.6,76553.08369314815
165.944,76553.3,76559.7842606553
166.133,76559.90000000001,76566.38481969222
166.322,76566.6,76573.08538719939
166.51,76573.2,76579.68594623629
166.698,76579.9,76586.38651374345
166.886,76586.5,76592.98707278036
167.075,76593.2,76599.68764028754
167.263,76599.90000000001,76606.3882077947
167.451,76606.5,76612.98876683161
167.64,76613.2,76619.68933433878
167.827,76619.8,76626.2898933757
168.017,76626.5,76632.99046088285
168.205,76633.1,76639.59101991977
168.393,76639.8,76646.29158742694
168.581,76646.40000000001,76652.89214646386
168.769,76653.0,76659.49270550076
168.958,76659.7,76667.42757594671
169.147,76666.3,76672.79383204483
169.339,76673.0,76679.494399552
169.53,76679.6,76686.09495858892
169.718,76686.2,76692.69551762582
169.908,76692.9,76699.39608513298
170.098,76699.59999999999,76706.09665264015
170.286,76706.2,76712.69721167706
170.474,76712.90000000001,76719.39777918423
170.662,76719.5,76725.99833822114
170.85,76726.2,76732.6989057283
171.038,76732.8,76739.29946476522
171.226,76739.4,76745.90002380213
171.414,76746.1,76752.6005913093
171.602,76752.70000000001,76759.20115034621
171.79,76759.40000000001,76765.90171785338
171.978,76766.0,76773.73829137246
172.166,76772.6,76779.1028359272
172.359,76779.3,76785.80340343436
172.546,76785.90000000001,76792.40396247128
172.734,76792.6,76799.10452997845
172.922,76799.2,76805.70508901535
173.11,76805.8,76812.30564805226
173.298,76812.5,76819.00621555942
173.486,76819.1,76825.60677459634
173.676,76825.7,76832.20733363324
173.864,76832.4,76838.90790114041
174.051,76839.0,76845.50846017733
174.24,76845.6,76852.10901921424
174.431,76852.3,76858.8095867214
174.619,76858.90000000001,76865.41014575832
174.809,76865.59999999999,76872.11071326547
174.996,76872.2,76878.71127230239
175.184,76878.8,76885.3118313393
175.372,76885.40000000001,76891.91239037622
175.562,76892.1,76898.61295788338
175.75,76898.7,76905.21351692028
175.939,76905.3,76911.8140759572
176.129,76911.90000000001,76918.41463499411
176.319,76918.6,76925.11520250129
176.506,76925.2,76931.71576153819
176.694,76931.9,76938.41632904534
176.882,76938.5,76945.01688808226
177.07,76945.1,76952.8563453024
177.26,76951.59999999999,76958.11799768583
177.454,76958.3,76964.818565193
177.644,76965.0,76971.51913270017
177.832,76971.6,76978.11969173708
178.021,76978.2,76984.72025077399
178.209,76984.90000000001,76991.42081828116
178.397,76991.5,76998.02137731806
178.586,76998.1,77004.62193635498
178.774,77004.7,77011.22249539188
178.962,77011.40000000001,77017.92306289906
179.15,77018.0,77024.52362193596
179.338,77024.59999999999,77031.12418097287
179.525,77031.2,77038.96502449483
179.713,77037.8,77044.3252990467
179.904,77044.4,77050.9258580836
180.095,77051.09999999999,77057.62642559076
180.283,77057.7,77065.467695791
180.472,77064.3,77070.82754366459
180.664,77071.0,77077.52811117176
180.851,77077.59999999999,77084.12867020867
181.038,77084.2,77090.72922924558
181.227,77090.8,77097.32978828248
181.416,77097.40000000001,77103.9303473194
181.604,77104.0,77110.5309063563
181.792,77110.6,77117.13146539322
181.981,77117.3,77123.83203290039
182.168,77123.90000000001,77130.43259193731
182.356,77130.5,77137.03315097421
182.544,77137.09999999999,77143.63371001111
182.731,77143.7,77150.23426904803
182.92,77150.3,77156.83482808495
183.107,77157.0,77163.5353955921
183.295,77163.59999999999,77170.135954629
183.483,77170.2,77176.73651366592
183.671,77176.8,77183.33707270284
183.859,77183.4,77189.93763173974
184.046,77190.0,77196.53819077666
184.237,77196.6,77203.13874981357
184.426,77203.2,77209.73930885048
184.614,77209.79999999999,77216.33986788738
184.803,77216.4,77222.9404269243
184.994,77223.0,77229.54098596121
185.183,77229.6,77236.14154499813
185.372,77236.3,77242.8421125053
185.559,77242.9,77249.4426715422
185.748,77249.5,77256.0432305791
185.936,77256.1,77262.64378961602
186.123,77262.7,77269.24434865292
186.313,77269.3,77275.84490768984
186.501,77275.9,77282.44546672674
186.69,77282.5,77289.04602576366
186.878,77289.09999999999,77295.64658480056
187.067,77295.7,77302.24714383748
187.254,77302.3,77308.8477028744
187.442,77308.90000000001,77315.44826191131
187.629,77315.5,77322.04882094821
187.819,77322.1,77328.64937998513
188.006,77328.7,77335.24993902203
188.193,77335.29999999999,77341.85049805894
188.382,77341.9,77348.45105709585
188.57,77348.5,77355.05161613277
188.758,77355.1,77361.65217516969
188.945,77361.7,77368.25273420659
189.133,77368.3,77374.8532932435
189.323,77374.90000000001,77381.45385228042
189.511,77381.5,77388.05441131732
189.698,77388.09999999999,77394.65497035423
189.887,77394.7,77401.25552939114
190.075,77401.3,77407.85608842806
190.262,77407.9,77414.45664746496
190.449,77414.5,77421.05720650188
190.638,77421.1,77427.6577655388
190.827,77427.70000000001,77434.25832457571
191.014,77434.3,77440.85888361261
191.203,77440.9,77447.45944264952
191.39,77447.5,77454.06000168643
191.577,77454.1,77460.66056072335
191.765,77460.6,77467.16111129
191.954,77467.3,77473.86167879716
192.142,77473.8,77480.36222936382
192.329,77480.4,77486.96278840072
192.517,77487.0,77493.56334743764
192.704,77493.6,77500.16390647455
192.891,77500.2,77506.76446551146
193.078,77506.8,77513.36502454837
193.266,77513.4,77519.96558358528
193.454,77520.0,77526.56614262219
193.641,77526.59999999999,77533.1667016591
193.828,77533.1,77539.66725222576
194.015,77539.70000000001,77546.26781126267
194.202,77546.3,77552.86837029958
194.39,77552.9,77559.46892933648
194.579,77559.5,77566.0694883734
194.766,77566.09999999999,77572.6700474103
194.954,77572.7,77579.27060644721
195.141,77579.2,77585.77115701386
195.328,77585.79999999999,77592.37171605077
195.516,77592.4,77598.97227508768
195.703,77599.0,77605.5728341246
195.89,77605.6,77612.17339316152
196.077,77612.2,77618.77395219842
196.264,77618.7,77625.27450276507
196.451,77625.3,77631.87506180198
196.638,77631.9,77638.47562083889
196.825,77638.5,77645.0761798758
197.012,77645.0,77651.57673044247
197.201,77651.59999999999,77658.17728947937
197.388,77658.2,77664.77784851629
197.575,77664.8,77671.3784075532
197.762,77671.40000000001,77677.97896659012
197.95,77677.9,77684.47951715675
198.137,77684.5,77691.08007619367
198.324,77691.09999999999,77697.68063523057
198.511,77697.7,77704.28119426749
198.698,77704.2,77710.78174483414
198.888,77710.79999999999,77717.38230387104
199.075,77717.4,77723.98286290796
199.262,77723.90000000001,77730.48341347463
199.451,77730.5,77737.08397251154
199.64,77737.09999999999,77743.68453154844
199.827,77743.7,77750.28509058536
200.014,77750.3,77756.88564962227
200.2,77756.8,77763.38620018892
200.387,77763.4,77769.98675922582
200.574,77770.0,77776.58731826274
200.762,77776.5,77783.08786882939
200.949,77783.1,77789.6884278663
201.139,77789.70000000001,77796.28898690322
201.326,77796.3,77802.88954594012
201.513,77802.8,77809.39009650679
201.7,77809.40000000001,77817.24346987881
201.887,77815.8,77822.39119764009
202.083,77822.40000000001,77828.991756677
202.277,77829.1,77835.69232418417
202.466,77835.6,77842.19287475082
202.656,77842.2,77848.79343378772
202.844,77848.8,77855.39399282464
203.031,77855.4,77861.99455186154
203.218,77861.90000000001,77868.49510242822
203.406,77868.5,77875.09566146512
203.593,77875.0,77881.59621203177
203.78,77881.6,77888.19677106869
203.967,77888.2,77894.79733010559
204.154,77894.7,77901.29788067224
204.34,77901.3,77907.89843970916
204.527,77907.9,77914.49899874606
204.714,77914.4,77920.99954931272
204.9,77921.0,77927.60010834964
205.088,77927.5,77934.10065891629
205.274,77934.1,77940.7012179532
205.461,77940.7,77947.3017769901
205.648,77947.2,77953.80232755675
205.836,77953.8,77960.40288659367
206.023,77960.29999999999,77966.90343716032
206.21,77966.9,77973.50399619724
206.398,77973.5,77980.10455523415
206.584,77980.0,77986.6051058008
206.771,77986.6,77993.20566483772
206.958,77993.1,77999.70621540437
207.147,77999.7,78006.30677444127
207.334,78006.2,78012.80732500793
207.521,78012.7,78019.30787557458
207.711,78019.3,78025.9084346115
207.897,78025.9,78032.5089936484
208.084,78032.4,78039.00954421505
208.271,78039.0,78045.61010325197
208.457,78045.5,78052.11065381863
208.645,78052.09999999999,78058.71121285553
208.832,78058.6,78066.46859014312
209.019,78065.09999999999,78071.71231398884
209.211,78071.8,78078.41288149601
209.398,78078.3,78084.91343206268
209.584,78084.90000000001,78091.5139910996
209.771,78091.3,78097.91453319597
209.961,78098.0,78104.61510070314
210.148,78104.5,78111.11565126979
210.337,78111.0,78117.61620183646
210.525,78117.6,78124.21676087337
210.712,78124.1,78130.71731144002
210.899,78130.7,78137.31787047692
211.087,78137.2,78143.81842104357
211.273,78143.8,78150.41898008049
211.46,78150.3,78156.91953064715
211.648,78156.9,78163.52008968405
211.835,78163.4,78170.0206402507
212.022,78170.0,78176.62119928762
212.208,78176.5,78183.12174985427
212.395,78183.0,78189.62230042093
212.581,78189.59999999999,78196.22285945783
212.769,78196.1,78202.7234100245
212.958,78202.70000000001,78209.32396906141
213.145,78209.2,78217.08377116962
213.331,78215.7,78222.32507019471
213.522,78222.29999999999,78228.92562923161
213.708,78228.8,78235.42617979828
213.897,78235.29999999999,78241.92673036492
214.085,78241.9,78248.52728940184
214.272,78248.40000000001,78255.0278399685
214.458,78255.0,78261.6283990054
214.646,78261.5,78268.12894957206
214.832,78268.1,78274.72950860897
215.019,78274.59999999999,78281.23005917562
215.207,78281.1,78287.73060974228
215.393,78287.7,78294.33116877919
215.579,78294.2,78300.83171934585
215.765,78300.7,78307.3322699125
215.953,78307.3,78313.93282894942
216.139,78313.8,78320.43337951606
216.326,78320.3,78326.93393008273
216.514,78326.9,78333.53448911963
216.701,78333.4,78340.03503968628
216.889,78339.9,78346.53559025294
217.075,78346.5,78353.13614928984
217.262,78353.0,78359.6366998565
217.448,78359.5,78366.13725042315
217.635,78366.09999999999,78372.73780946006
217.821,78372.6,78379.23836002673
218.008,78379.1,78385.73891059338
218.195,78385.6,78392.23946116003
218.382,78392.2,78398.84002019693
218.568,78398.7,78405.3405707636
218.755,78405.2,78411.84112133025
218.941,78411.8,78418.44168036716
219.127,78418.3,78424.94223093383
219.314,78424.8,78431.44278150047
219.501,78431.3,78437.94333206712
219.687,78437.90000000001,78444.54389110404
219.873,78444.4,78451.04444167069
220.061,78450.9,78457.54499223734
220.248,78457.4,78464.04554280399
220.434,78464.0,78470.6461018409
220.621,78470.5,78477.14665240757
220.807,78477.0,78483.64720297421
220.994,78483.5,78490.14775354088
221.181,78490.0,78496.64830410753
221.369,78496.6,78504.51274213256
221.555,78503.0,78509.64940524084
221.746,78509.6,78516.24996427775
221.934,78516.09999999999,78522.75051484439
222.122,78522.6,78529.25106541107
222.31,78529.2,78535.85162444797
222.497,78535.7,78542.35217501462
222.683,78542.2,78548.85272558127
222.87,78548.7,78555.35327614793
223.056,78555.2,78561.85382671458
223.243,78561.8,78568.4543857515
223.429,78568.3,78574.95493631816
223.615,78574.8,78581.4554868848
223.801,78581.3,78587.95603745145
223.989,78587.8,78594.45658801812
224.175,78594.4,78601.05714705502
224.361,78600.9,78607.55769762167
224.547,78607.4,78614.05824818832
224.733,78613.9,78620.55879875498
224.919,78620.4,78627.05934932163
225.105,78626.9,78633.55989988829
225.291,78633.4,78640.06045045494
225.477,78639.9,78646.56100102159
225.663,78646.5,78653.1615600585
225.849,78653.0,78659.66211062517
226.036,78659.5,78666.16266119182
226.222,78666.0,78672.66321175848
226.408,78672.5,78679.16376232513
226.596,78679.0,78685.66431289178
226.782,78685.5,78692.16486345844
226.968,78692.0,78698.66541402509
227.154,78698.5,78705.16596459175
227.34,78705.0,78711.6665151584
227.526,78711.5,78718.16706572505
227.715,78718.0,78724.66761629171
227.903,78724.59999999999,78731.26817532862
228.089,78731.1,78737.76872589528
228.276,78737.59999999999,78744.26927646191
228.462,78744.0,78751.93768095033
228.651,78750.5,78757.17036912499
228.844,78757.0,78763.67091969163
229.037,78763.59999999999,78771.53965670145
229.223,78770.0,78776.67202082495
229.414,78776.59999999999,78783.27257986185
229.6,78783.1,78789.77313042851
229.787,78789.5,78796.1736725249
229.978,78796.1,78802.77423156182
230.164,78802.59999999999,78810.54358804297
230.351,78809.0,78815.67532422487
230.542,78815.59999999999,78822.27588326177
230.73,78822.1,78828.77643382845
230.917,78828.59999999999,78835.27698439508
231.103,78835.1,78841.77753496174
231.289,78841.6,78848.2780855284
231.477,78848.1,78854.77863609506
231.663,78854.6,78861.27918666172
231.852,78861.1,78867.77973722837
232.037,78867.6,78874.28028779502
232.223,78874.1,78880.78083836168
232.409,78880.6,78887.28138892833
232.595,78887.09999999999,78893.78193949498
232.781,78893.6,78900.28249006164
232.967,78900.09999999999,78906.78304062827
233.153,78906.6,78913.28359119495
233.339,78913.09999999999,78919.78414176159
233.525,78919.5,78926.184683858
233.712,78926.0,78932.68523442464
233.898,78932.5,78939.1857849913
234.084,78939.0,78945.68633555796
234.272,78945.5,78952.18688612462
234.457,78952.0,78958.68743669127
234.643,78958.5,78965.18798725792
234.829,78965.0,78971.68853782458
235.016,78971.5,78978.18908839123
235.202,78978.0,78984.68963895788
235.388,78984.5,78991.19018952454
235.574,78990.9,78997.59073162093
235.76,78997.40000000001,79004.0912821876
235.947,79003.9,79010.59183275423
236.133,79010.40000000001,79017.09238332091
236.319,79016.9,79023.59293388754
236.506,79023.40000000001,79030.09348445422
236.692,79029.8,79036.49402655062
236.88,79036.40000000001,79043.09458558752
237.065,79042.8,79049.49512768391
237.251,79049.3,79055.99567825058
237.437,79055.8,79062.49622881722
237.623,79062.3,79068.99677938387
237.808,79068.8,79075.49732995054
237.994,79075.3,79081.99788051718
238.179,79081.8,79088.49843108385
238.365,79088.2,79094.89897318023
238.551,79094.7,79101.39952374689
238.736,79101.2,79107.90007431354
238.922,79107.7,79114.4006248802
239.109,79114.09999999999,79120.80116697658
239.297,79120.6,79127.30171754326
239.483,79127.09999999999,79133.8022681099
239.669,79133.6,79140.30281867657
239.855,79140.09999999999,79146.8033692432
240.04,79146.6,79153.30391980987
240.226,79153.0,79159.70446190627
240.412,79159.5,79166.20501247293
240.597,79165.9,79172.60555456931
240.785,79172.40000000001,79179.10610513599
240.972,79178.9,79185.60665570262
241.158,79185.40000000001,79192.1072062693
241.344,79191.9,79198.60775683593
241.53,79198.29999999999,79205.00829893233
241.717,79204.8,79211.50884949899
241.903,79211.3,79218.00940006565
242.091,79217.8,79224.5099506323
242.277,79224.3,79231.01050119895
242.462,79230.7,79237.41104329535
242.651,79237.2,79243.91159386201
242.837,79243.7,79250.41214442866
243.023,79250.2,79256.9126949953
243.208,79256.6,79263.31323709172
243.393,79263.09999999999,79269.81378765836
243.581,79269.6,79276.31433822503
243.767,79276.0,79282.71488032142
243.952,79282.5,79289.21543088807
244.138,79288.9,79295.61597298447
244.325,79295.4,79302.11652355111
244.515,79301.9,79308.61707411778
244.7,79308.4,79315.11762468443
244.886,79314.8,79321.51816678084
245.073,79321.3,79328.01871734748
245.259,79327.8,79334.51926791415
245.445,79334.2,79340.91981001054
245.63,79340.7,79347.42036057719
245.816,79347.2,79353.92091114384
246.001,79353.59999999999,79361.59913084247
246.187,79360.0,79366.72199533664
246.378,79366.6,79373.32255437356
246.563,79373.0,79379.72309646996
246.75,79379.5,79386.2236470366
246.936,79386.0,79392.72419760327
247.121,79392.4,79399.12473969966
247.306,79398.90000000001,79405.62529026633
247.492,79405.3,79412.02583236272
247.68,79411.8,79418.52638292937
247.865,79418.3,79425.02693349603
248.05,79424.7,79431.42747559241
248.237,79431.2,79437.92802615908
248.424,79437.59999999999,79444.32856825547
248.61,79444.1,79450.82911882213
248.796,79450.59999999999,79457.32966938877
248.982,79457.0,79463.73021148518
249.167,79463.5,79470.23076205184
249.353,79469.9,79476.63130414822
249.539,79476.4,79483.13185471488
249.724,79482.9,79489.63240528153
249.909,79489.3,79496.03294737794
250.095,79495.8,79502.53349794459
250.28,79502.59999999999,79509.33407392201
250.466,79509.40000000001,79516.13464989945
250.651,79516.2,79522.93522587686
250.836,79522.90000000001,79529.63579338403
251.022,79529.7,79536.43636936144
251.209,79536.5,79543.23694533888
251.395,79543.3,79550.0375213163
251.58,79550.09999999999,79556.83809729372
251.766,79556.9,79563.63867327114
251.952,79563.59999999999,79570.3392407783
252.137,79570.4,79577.13981675573
252.322,79577.20000000001,79583.94039273317
252.507,79584.0,79590.74096871058
252.693,79590.8,79597.541544688
252.878,79597.5,79604.24211219516
253.064,79604.3,79611.0426881726
253.25,79611.1,79617.84326415003
253.435,79617.9,79624.64384012744
253.621,79624.7,79631.44441610486
253.806,79631.5,79638.24499208228
253.992,79638.2,79644.94555958945
254.179,79645.0,79651.74613556688
254.366,79651.70000000001,79658.44670307405
254.554,79658.5,79665.24727905146
254.744,79665.3,79672.0478550289
254.929,79672.1,79678.84843100632
255.117,79678.8,79685.54899851348
255.305,79685.7,79692.44958296116
255.49,79692.4,79699.15015046831
255.675,79699.2,79705.95072644575
255.86,79706.0,79712.75130242317
256.046,79712.8,79719.5518784006
256.232,79719.5,79726.25244590775
256.418,79726.3,79733.05302188518
256.604,79733.1,79739.85359786262
256.789,79739.8,79746.55416536977
256.974,79746.6,79753.3547413472
257.159,79753.4,79760.1553173246
257.344,79760.2,79766.95589330203
257.529,79766.9,79773.6564608092
257.715,79773.7,79780.45703678663
257.9,79780.5,79787.25761276405
258.086,79787.2,79793.95818027122
258.27,79794.0,79800.75875624864
258.456,79800.8,79807.55933222607
258.64,79807.5,79814.25989973324
258.825,79814.3,79821.06047571066
259.01,79821.1,79827.86105168809
259.195,79827.8,79834.56161919524
259.38,79834.6,79841.36219517267
259.565,79841.4,79848.16277115009
259.75,79848.1,79854.86333865726
259.935,79854.9,79861.66391463467
260.12,79861.7,79868.4644906121
260.305,79868.4,79875.16505811927
260.492,79875.2,79881.96563409669
260.677,79881.9,79888.66620160386
260.863,79888.7,79895.46677758128
261.05,79895.5,79902.26735355871
261.235,79902.20000000001,79908.96792106588
261.422,79909.0,79915.7684970433
261.607,79915.7,79922.46906455046
261.796,79922.5,79929.26964052788
261.981,79929.3,79936.07021650531
262.167,79936.0,79942.77078401248
262.353,79942.8,79949.5713599899
262.537,79949.5,79956.27192749707
262.724,79956.3,79963.0725034745
262.909,79963.0,79969.77307098165
263.095,79969.8,79976.57364695908
263.28,79976.5,79983.27421446625
263.466,79983.3,79990.07479044367
263.651,79990.09999999999,79996.87536642108
263.835,79996.8,80003.57593392827
264.021,80003.59999999999,80010.37650990568
264.206,80010.29999999999,80017.07707741283
264.391,80017.1,80023.87765339027
264.576,80023.8,80030.57822089744
264.761,80030.6,80037.37879687487
264.947,80037.3,80044.07936438204
265.132,80044.1,80050.87994035946
265.317,80050.8,80057.58050786662
265.502,80057.6,80064.38108384404
265.687,80064.3,80071.08165135121
265.871,80071.1,80077.88222732864
266.056,80077.8,80084.5827948358
266.241,80084.6,80091.38337081323
266.426,80091.3,80099.3734936795
266.611,80097.90000000001,80104.6844973573
266.803,80104.8,80111.58508180498
266.989,80111.6,80118.3856577824
267.174,80118.3,80125.08622528957
267.359,80125.09999999999,80131.88680126698
267.544,80131.8,80138.58736877416
267.729,80138.5,80145.28793628133
267.914,80145.3,80152.08851225875
268.099,80152.0,80158.7890797659
268.284,80158.8,80165.58965574334
268.47,80165.5,80172.2902232505
268.657,80172.2,80178.99079075767
268.845,80179.0,80185.7913667351
269.03,80185.7,80192.49193424225
269.218,80192.5,80199.29251021968
269.404,80199.2,80205.99307772685
269.589,80206.0,80212.79365370427
269.774,80212.7,80219.49422121144
269.96,80219.4,80226.1947887186
270.146,80226.2,80232.99536469602
270.332,80232.9,80239.69593220319
270.519,80239.59999999999,80246.39649971035
270.703,80246.40000000001,80253.1970756878
270.889,80253.0,80259.7976347247
271.077,80259.90000000001,80266.69821917238
271.262,80266.6,80273.39878667955
271.446,80273.29999999999,80280.09935418669
271.63,80280.0,80286.79992169388
271.816,80286.8,80293.6004976713
272.001,80293.5,80300.30106517847
272.185,80300.3,80307.1016411559
272.37,80307.0,80313.80220866305
272.554,80313.7,80320.50277617022
272.74,80320.5,80327.30335214765
272.925,80327.20000000001,80334.00391965482
273.111,80333.90000000001,80340.70448716199
273.296,80340.7,80347.5050631394
273.48,80347.40000000001,80354.20563064658
273.665,80354.1,80360.90619815374
273.849,80360.79999999999,80367.6067656609
274.035,80367.6,80374.40734163833
274.22,80374.3,80381.10790914549
274.404,80381.0,80387.80847665266
274.588,80387.7,80394.50904415981
274.774,80394.4,80401.20961166699
274.96,80401.2,80408.01018764441
275.145,80407.9,80414.71075515158
275.33,80414.59999999999,80421.41132265874
275.515,80421.40000000001,80428.21189863617
275.699,80428.09999999999,80434.91246614333
275.883,80434.79999999999,80441.61303365049
276.068,80441.5,80448.31360115767
276.253,80448.2,80455.01416866484
276.441,80455.0,80461.81474464227
276.627,80461.7,80468.51531214942
276.811,80468.4,80475.2158796566
276.996,80475.09999999999,80481.91644716375
277.184,80481.9,80488.71702314117
277.369,80488.59999999999,80495.41759064834
277.553,80495.3,80502.11815815551
277.737,80502.0,80508.81872566268
277.922,80508.7,80515.51929316985
278.106,80515.5,80522.31986914728
278.29,80522.2,80529.02043665443
278.475,80528.9,80535.7210041616
278.661,80535.6,80542.42157166878
278.846,80542.3,80549.12213917595
279.03,80549.0,80555.8227066831
279.218,80555.8,80562.62328266054
279.403,80562.5,80569.3238501677
279.587,80569.2,80576.02441767487
279.773,80575.9,80582.72498518202
279.957,80582.6,80589.42555268921
280.141,80589.3,80596.12612019636
280.325,80596.1,80602.92669617379
280.51,80602.8,80609.62726368096
280.695,80609.5,80616.32783118811
280.88,80616.2,80623.02839869529
281.065,80622.90000000001,80629.72896620247
281.25,80629.6,80636.42953370963
281.434,80636.3,80643.1301012168
281.621,80643.0,80649.83066872395
281.809,80649.7,80656.53123623112
281.995,80656.4,80663.23180373828
282.179,80663.2,80670.0323797157
282.363,80669.9,80676.73294722287
282.547,80676.59999999999,80683.43351473004
282.731,80683.3,80690.13408223721
282.916,80690.0,80696.83464974439
283.1,80696.7,80703.53521725154
283.284,80703.4,80710.23578475871
283.471,80710.1,80716.93635226588
283.656,80716.8,80723.63691977305
283.843,80723.5,80730.33748728021
284.029,80730.2,80737.03805478738
284.213,80736.90000000001,80743.73862229455
284.399,80743.6,80750.43918980172
284.583,80750.3,80757.13975730888
284.768,80757.0,80763.84032481605
284.953,80763.7,80770.54089232322
285.137,80770.4,80777.24145983037
285.324,80777.09999999999,80783.94202733754
285.508,80783.8,80790.64259484471
285.693,80790.5,80797.34316235188
285.878,80797.2,80804.04372985904
286.062,80803.9,80810.74429736621
286.248,80810.6,80817.44486487338
286.432,80817.3,80824.14543238055
286.618,80824.0,80830.84599988771
286.802,80830.7,80837.54656739488
286.986,80837.40000000001,80844.24713490206
287.171,80844.1,80850.94770240922
287.355,80850.8,80857.64826991639
287.539,80857.5,80864.34883742355
287.723,80864.20000000001,80871.04940493073
287.909,80870.9,80877.74997243787
288.094,80877.59999999999,80884.45053994504
288.278,80884.3,80891.15110745221
288.461,80891.0,80897.85167495938
288.646,80897.6,80904.4522339963
288.831,80904.3,80911.15280150346
289.018,80911.0,80917.85336901063
289.203,80917.7,80924.5539365178
289.387,80924.40000000001,80931.25450402497
289.572,80931.0,80936.66531163064
289.762,80937.8,80944.6556390393
289.945,80944.5,80951.35620654646
290.13,80951.2,80958.05677405362
290.315,80957.9,80964.75734156079
290.499,80964.59999999999,80971.45790906795
290.682,80971.3,80978.15847657513
290.866,80977.9,80984.75903561203
291.05,80984.6,80991.4596031192
291.234,80991.2,80998.0601621561
291.422,80998.0,81004.86073813355
291.606,81004.6,81011.46129717045
291.793,81011.3,81018.16186467762
291.98,81018.0,81024.86243218479
292.165,81024.7,81031.56299969195
292.349,81031.4,81038.26356719912
292.533,81038.09999999999,81044.96413470627
292.718,81044.8,81051.66470221346
292.902,81051.5,81058.36526972061
293.087,81058.1,81064.96582875753
293.271,81064.8,81071.6663962647
293.455,81071.40000000001,81078.26695530162
293.644,81078.09999999999,81084.96752280876
293.831,81084.90000000001,81091.7680987862
294.015,81091.6,81098.46866629337
294.199,81098.2,81105.06922533027
294.383,81104.9,81111.76979283743
294.568,81111.6,81118.47036034461
294.753,81118.3,81125.17092785178
294.938,81124.90000000001,81131.7714868887
295.121,81131.6,81138.47205439585
295.307,81138.3,81145.17262190302
295.493,81144.9,81151.77318093993
295.678,81151.70000000001,81158.57375691737
295.862,81158.3,81165.17431595427
296.046,81165.0,81171.87488346142
296.229,81171.7,81178.5754509686
296.413,81178.4,81185.27601847575
296.597,81185.0,81191.87657751267
296.78,81191.7,81198.57714501984
296.965,81198.40000000001,81205.27771252701
297.149,81205.0,81211.87827156391
297.332,81211.7,81218.57883907108
297.516,81218.4,81225.27940657824
297.7,81225.09999999999,81231.9799740854
297.884,81231.7,81238.58053312232
298.068,81238.4,81245.2811006295
298.251,81245.1,81251.98166813666
298.435,81251.70000000001,81258.58222717358
298.62,81258.4,81265.28279468074
298.803,81265.0,81271.88335371765
298.991,81271.7,81278.58392122481
299.174,81278.4,81285.28448873198
299.359,81285.1,81291.98505623915
299.542,81291.7,81298.58561527605
299.727,81298.40000000001,81305.28618278324
299.911,81305.0,81311.88674182014
300.095,81311.7,81318.5873093273
300.283,81318.4,81325.28787683447
300.467,81325.09999999999,81331.98844434162
300.651,81331.7,81338.58900337854
300.835,81338.4,81345.28957088571
301.018,81345.0,81351.89012992263
301.205,81351.70000000001,81358.5906974298
301.389,81358.4,81365.29126493695
301.572,81365.0,81371.89182397387
301.756,81371.7,81378.59239148103
301.939,81378.4,81385.2929589882
302.123,81385.0,81391.89351802511
302.308,81391.6,81398.49407706203
302.494,81398.29999999999,81405.19464456917
302.678,81405.0,81411.89521207636
302.861,81411.7,81418.59577958353
303.044,81418.3,81425.19633862043
303.228,81425.0,81431.8969061276
303.412,81431.6,81438.49746516452
303.595,81438.3,81445.19803267169
303.779,81444.9,81451.79859170859
303.962,81451.5,81458.39915074549
304.149,81458.2,81465.09971825266
304.337,81464.9,81471.80028575983
304.521,81471.40000000001,81478.3008363265
304.711,81478.09999999999,81483.80360958807
304.901,81484.90000000001,81491.80197981109
305.084,81491.5,81498.402538848
305.267,81498.2,81505.10310635515
305.451,81504.8,81511.70366539207
305.635,81511.5,81518.40423289924
305.818,81518.1,81525.00479193615
306.001,81524.8,81531.70535944331
306.184,81531.4,81538.30591848021
306.369,81538.09999999999,81545.00648598738
306.553,81544.7,81551.6070450243
306.736,81551.4,81558.30761253145
306.92,81558.0,81564.90817156837
307.104,81564.70000000001,81571.60873907556
307.288,81571.3,81578.20929811246
307.471,81578.0,81584.90986561961
307.654,81584.6,81591.51042465653
307.837,81591.2,81598.11098369343
308.021,81597.90000000001,81604.81155120062
308.205,81604.5,81611.41211023752
308.389,81611.2,81618.11267774468
308.572,81617.8,81624.7132367816
308.756,81624.5,81631.41380428876
308.94,81631.1,81638.01436332568
309.124,81637.8,81644.71493083284
309.307,81644.4,81651.31548986974
309.49,81651.0,81657.91604890666
309.676,81657.7,81664.61661641383
309.859,81664.3,81671.21717545074
310.042,81671.0,81677.9177429579
310.226,81677.59999999999,81684.5183019948
310.409,81684.3,81691.21886950199
310.592,81690.9,81697.81942853889
310.776,81697.5,81704.4199875758
310.959,81704.2,81711.12055508296
311.143,81710.79999999999,81717.72111411986
311.327,81717.5,81724.42168162705
311.51,81724.1,81731.02224066397
311.693,81730.6,81737.52279123061
311.881,81737.3,81744.22335873779
312.065,81744.0,81750.92392624494
312.25,81750.59999999999,81757.52448528184
312.433,81757.2,81764.12504431876
312.621,81763.9,81770.82561182593
312.806,81770.5,81777.42617086285
312.989,81777.20000000001,81784.12673837002
313.173,81783.8,81790.72729740692
313.356,81790.4,81797.32785644382
313.544,81797.0,81802.72593314617
313.733,81803.7,81810.62898298791
313.917,81810.29999999999,81817.22954202481
314.103,81816.9,81822.62732618098
