time,static_pressure,total_pressure,position_z
516.417,89207.2,89213.44466011414,1062.741
516.595,89213.7,89219.9451151255,1062.13
516.772,89220.2,89226.44557013689,1061.519
516.949,89226.70000000001,89232.94602514828,1060.909
517.126,89233.2,89240.7582806738,1060.298
517.303,89239.59999999999,89245.84692817084,1059.692
517.483,89246.1,89252.34738318222,1059.078
517.661,89252.70000000001,89260.2599323738,1058.465
517.838,89259.1,89265.34829320497,1057.86
518.018,89265.7,89273.26103350708,1057.244
518.194,89272.1,89278.34920322773,1056.636
518.373,89278.59999999999,89284.84965823908,1056.024
518.55,89285.1,89291.35011325048,1055.412
518.727,89291.6,89297.85056826184,1054.802
518.904,89298.1,89304.35102327322,1054.192
519.081,89304.6,89310.8514782846,1053.581
519.257,89311.1,89317.35193329597,1052.971
519.434,89317.6,89325.16542957007,1052.361
519.611,89324.1,89330.35284331872,1051.754
519.789,89330.6,89336.8532983301,1051.14
519.966,89337.09999999999,89343.35375334146,1050.53
520.143,89343.6,89349.85420835284,1049.92
520.319,89350.09999999999,89356.35466336421,1049.31
520.496,89356.5,89362.75511137542,1048.699
520.672,89363.0,89369.2555663868,1048.091
520.85,89369.5,89375.75602139816,1047.48
521.027,89376.0,89382.25647640954,1046.87
521.203,89382.5,89388.75693142091,1046.26
521.38,89389.0,89395.25738643229,1045.65
521.557,89395.5,89403.07202789966,1045.04
521.733,89401.9,89409.47256999605,1044.434
521.912,89408.4,89414.65874446624,1043.827
522.093,89414.9,89421.15919947761,1043.211
522.269,89421.40000000001,89427.659654489,1042.601
522.446,89427.9,89434.16010950036,1041.992
522.623,89434.40000000001,89440.66056451175,1041.382
522.8,89440.9,89447.16101952312,1040.772
522.976,89447.40000000001,89454.97642396265,1040.162
523.153,89453.8,89460.06192254569,1039.557
523.332,89460.29999999999,89466.56237755706,1038.945
523.509,89466.8,89473.06283256845,1038.336
523.687,89473.29999999999,89479.5632875798,1037.727
523.865,89479.8,89486.0637425912,1037.116
524.042,89486.3,89492.56419760257,1036.506
524.218,89492.7,89498.96464561377,1035.896
524.395,89499.2,89505.46510062514,1035.287
524.571,89505.7,89513.28136212201,1034.678
524.748,89512.09999999999,89518.36600364771,1034.074
524.928,89518.7,89524.96646565926,1033.459
525.104,89525.09999999999,89531.36691367046,1032.851
525.281,89531.6,89537.86736868185,1032.241
525.457,89538.09999999999,89544.36782369322,1031.633
525.634,89544.6,89550.8682787046,1031.023
525.811,89551.0,89557.26872671579,1030.415
525.988,89557.5,89563.76918172717,1029.805
526.164,89564.0,89571.58630028139,1029.197
526.341,89570.4,89576.67008474974,1028.596
526.523,89577.0,89583.2705467613,1027.979
526.7,89583.4,89589.67099477249,1027.372
526.877,89589.9,89596.17144978387,1026.761
527.054,89596.40000000001,89603.98904464442,1026.152
527.23,89602.8,89609.07235280646,1025.548
527.409,89609.3,89615.57280781782,1024.936
527.587,89615.8,89622.0732628292,1024.329
527.766,89622.29999999999,89628.57371784055,1023.719
527.943,89628.8,89635.07417285195,1023.109
528.119,89635.2,89641.47462086314,1022.502
528.297,89641.7,89647.97507587452,1021.892
528.473,89648.1,89654.37552388573,1021.286
528.651,89654.6,89660.87597889711,1020.677
528.829,89661.1,89667.37643390847,1020.067
529.005,89667.6,89673.87688891985,1019.458
529.182,89674.1,89680.37734393124,1018.85
529.358,89680.5,89686.77779194243,1018.243
529.535,89687.0,89693.27824695379,1017.633
529.712,89693.5,89699.77870196517,1017.025
529.888,89699.90000000001,89706.17914997638,1016.417
530.064,89706.4,89712.67960498774,1015.809
530.241,89712.90000000001,89720.49891249291,1015.201
530.417,89719.3,89725.58050801033,1014.598
530.597,89725.8,89732.0809630217,1013.986
530.774,89732.3,89738.58141803308,1013.376
530.95,89738.7,89744.98186604427,1012.769
531.127,89745.2,89751.48232105565,1012.163
531.305,89751.70000000001,89757.98277606703,1011.554
531.482,89758.1,89764.38322407824,1010.946
531.659,89764.59999999999,89770.88367908959,1010.337
531.835,89771.1,89777.38413410098,1009.729
532.011,89777.5,89783.78458211217,1009.121
532.187,89784.0,89790.28503712355,1008.514
532.364,89790.5,89796.78549213492,1007.906
532.54,89796.90000000001,89803.18594014613,1007.298
532.716,89803.4,89809.68639515749,1006.692
532.893,89809.79999999999,89816.08684316868,1006.087
533.072,89816.3,89822.58729818008,1005.475
533.248,89822.79999999999,89829.08775319144,1004.87
533.425,89829.3,89835.58820820283,1004.26
533.601,89835.7,89841.98865621402,1003.656
533.779,89842.2,89848.4891112254,1003.046
533.956,89848.6,89854.8895592366,1002.438
534.132,89855.1,89862.71095719725,1001.831
534.308,89861.5,89867.79046225917,1001.23
534.488,89868.0,89874.29091727055,1000.619
534.666,89874.40000000001,89882.0125919567,1000.013
534.844,89881.2,89887.49184129365,999.408
535.024,89888.0,89894.29231730555,998.8
535.204,89894.8,89901.09279331745,998.187
535.38,89901.59999999999,89907.89326932935,997.583
535.558,89908.4,89914.69374534124,996.974
535.734,89915.20000000001,89921.49422135316,996.367
535.91,89921.90000000001,89929.51661532841,995.762
536.088,89928.7,89934.99516637677,995.159
536.267,89935.5,89943.11776728326,994.546
536.444,89942.2,89948.4961114004,993.945
536.624,89949.0,89955.2965874123,993.335
536.802,89955.8,89962.09706342421,992.725
536.978,89962.59999999999,89968.89753943609,992.119
537.155,89969.4,89975.698015448,991.513
537.332,89976.2,89983.82121467753,990.906
537.509,89982.8,89989.09895347146,990.311
537.693,89989.70000000001,89995.99943648354,989.692
537.87,89996.5,90002.79991249542,989.085
538.046,90003.3,90009.60038850733,988.478
538.222,90010.0,90016.30085751905,987.875
538.4,90016.8,90023.10133353095,987.265
538.576,90023.6,90029.90180954286,986.66
538.753,90030.4,90036.70228555475,986.052
538.929,90037.2,90043.50276156665,985.446
539.105,90043.9,90050.20323057838,984.839
539.281,90050.7,90057.00370659027,984.235
539.458,90057.5,90063.80418260218,983.628
539.635,90064.20000000001,90071.82866850302,983.025
539.814,90070.9,90077.20512062563,982.424
539.995,90077.8,90084.10560363771,981.808
540.171,90084.6,90090.9060796496,981.204
540.348,90091.4,90097.7065556615,980.597
540.525,90098.1,90104.40702467323,979.99
540.701,90104.9,90111.20750068512,979.387
540.879,90111.7,90118.00797669703,978.779
541.055,90118.4,90124.70844570875,978.172
541.231,90125.2,90131.50892172066,977.567
541.407,90132.0,90139.63441133672,976.961
541.582,90138.7,90145.00986674428,976.36
541.761,90145.5,90151.81034275619,975.752
541.939,90152.20000000001,90158.51081176792,975.147
542.117,90159.0,90165.31128777981,974.54
542.294,90165.8,90172.1117637917,973.932
542.47,90172.6,90178.91223980361,973.327
542.646,90179.3,90186.93841776792,972.721
542.822,90186.0,90192.31317782706,972.123
543.002,90192.9,90199.21366083913,971.511
543.179,90199.59999999999,90205.91412985085,970.905
543.355,90206.4,90212.71460586275,970.299
543.531,90213.2,90219.51508187465,969.694
543.707,90219.9,90226.21555088638,969.088
543.883,90226.70000000001,90233.01602689829,968.485
544.06,90233.4,90239.71649591,967.879
544.236,90240.20000000001,90246.51697192191,967.276
544.414,90246.90000000001,90253.21744093364,966.67
544.591,90253.7,90261.34471963854,966.062
544.767,90260.40000000001,90266.71838595727,965.465
544.948,90267.3,90273.61886896934,964.853
545.124,90274.0,90280.31933798105,964.251
545.302,90280.8,90287.11981399296,963.644
545.48,90287.5,90293.82028300468,963.037
545.656,90294.3,90300.62075901659,962.435
545.833,90301.09999999999,90307.42123502848,961.827
546.009,90307.8,90314.12170404021,961.222
546.185,90314.59999999999,90320.9221800521,960.619
546.362,90321.3,90327.62264906384,960.016
546.54,90328.09999999999,90334.42312507573,959.408
546.716,90334.79999999999,90341.12359408745,958.803
546.891,90341.6,90347.92407009937,958.199
547.067,90348.40000000001,90354.72454611126,957.594
547.243,90355.1,90361.425015123,956.991
547.42,90361.90000000001,90368.22549113489,956.385
547.596,90368.6,90374.92596014662,955.781
547.772,90375.40000000001,90383.05502794037,955.176
547.948,90382.1,90388.42690517024,954.576
548.127,90388.9,90395.22738118214,953.967
548.303,90395.6,90401.92785019387,953.364
548.48,90402.4,90408.72832620576,952.758
548.656,90409.1,90415.4287952175,952.154
548.831,90415.8,90422.12926422921,951.553
549.009,90422.6,90428.92974024112,950.946
549.186,90429.4,90435.73021625301,950.343
549.362,90436.1,90442.43068526474,949.738
549.539,90442.9,90449.23116127664,949.133
549.714,90449.59999999999,90455.93163028835,948.529
549.89,90456.4,90462.73210630026,947.924
550.066,90463.09999999999,90470.76245635506,947.321
550.242,90469.7,90476.03303732353,946.733
550.428,90476.59999999999,90482.9335203356,946.115
550.605,90483.4,90489.73399634751,945.509
550.782,90490.09999999999,90496.43446535923,944.905
550.958,90496.90000000001,90503.23494137115,944.3
551.133,90503.59999999999,90509.93541038285,943.696
551.309,90510.40000000001,90518.06646278627,943.093
551.485,90517.1,90523.43635540649,942.494
551.663,90523.8,90530.13682441821,941.888
551.841,90530.6,90536.93730043012,941.282
552.017,90537.3,90543.63776944183,940.678
552.192,90544.1,90550.43824545374,940.076
552.369,90550.8,90557.13871446547,939.474
552.546,90557.6,90563.93919047737,938.869
552.723,90564.3,90570.6396594891,938.264
552.898,90571.0,90577.34012850081,937.662
553.075,90577.8,90584.14060451272,937.058
553.25,90584.5,90590.84107352444,936.454
553.426,90591.2,90597.54154253616,935.854
553.604,90598.0,90604.34201854806,935.247
553.779,90604.7,90611.04248755978,934.647
553.957,90611.5,90617.84296357169,934.041
554.133,90618.2,90624.5434325834,933.437
554.308,90625.0,90631.34390859531,932.835
554.484,90631.7,90638.04437760703,932.231
554.66,90638.4,90644.74484661876,931.629
554.836,90645.2,90651.54532263066,931.025
555.011,90651.9,90658.24579164239,930.425
555.188,90658.7,90665.04626765428,929.82
555.364,90665.4,90671.74673666601,929.216
555.54,90672.1,90678.44720567774,928.617
555.718,90678.9,90685.24768168964,928.012
555.894,90685.6,90691.94815070137,927.41
556.071,90692.3,90698.64861971309,926.806
556.247,90699.1,90705.449095725,926.202
556.423,90705.8,90712.14956473671,925.602
556.599,90712.5,90718.85003374844,924.997
556.775,90719.3,90725.65050976034,924.395
556.951,90726.0,90732.35097877207,923.793
557.127,90732.7,90739.05144778379,923.189
557.303,90739.5,90747.18586814326,922.587
557.478,90746.1,90752.45238580725,921.995
557.66,90752.9,90759.25286181913,921.382
557.836,90759.6,90765.95333083087,920.781
558.013,90766.4,90772.75380684277,920.179
558.19,90773.1,90779.4542758545,919.579
558.368,90779.9,90786.25475186639,918.972
558.544,90786.6,90794.28985763395,918.37
558.719,90793.2,90799.55568288967,917.775
558.9,90800.0,90806.35615890157,917.165
559.075,90806.8,90813.15663491347,916.564
559.251,90813.5,90819.8571039252,915.961
559.427,90820.2,90826.55757293692,915.359
559.602,90827.0,90833.35804894882,914.756
559.778,90833.7,90841.39384712462,914.155
559.954,90840.4,90846.75898697226,913.557
560.132,90847.1,90853.459455984,912.95
560.307,90853.9,90860.25993199588,912.349
560.483,90860.6,90866.96040100763,911.747
560.658,90867.3,90873.66087001935,911.145
560.834,90874.0,90880.36133903106,910.543
561.009,90880.8,90887.16181504297,909.941
561.184,90887.40000000001,90893.76227705453,909.343
561.361,90894.2,90900.56275306642,908.738
561.537,90900.9,90907.26322207814,908.136
561.712,90907.6,90915.30010664398,907.535
561.887,90914.3,90920.6641601016,906.939
562.066,90921.1,90928.80125012857,906.332
562.241,90927.70000000001,90934.06509812505,905.739
562.422,90934.5,90940.86557413694,905.13
562.598,90941.2,90948.90295265005,904.528
562.774,90947.90000000001,90954.26651216041,903.931
562.953,90954.7,90961.06698817229,903.324
563.128,90961.40000000001,90967.76745718403,902.726
563.306,90968.1,90974.46792619575,902.121
563.481,90974.8,90981.16839520747,901.52
563.656,90981.5,90987.8688642192,900.92
563.832,90988.2,90994.56933323092,900.321
564.009,90994.9,91001.26980224263,899.722
564.188,91001.70000000001,91008.07027825456,899.116
564.363,91008.4,91014.77074726626,898.515
564.539,91015.09999999999,91022.8092121694,897.916
564.715,91021.8,91028.17168528972,897.32
